,geneA,geneB,number of patients
46986,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,!PBRM1,58
46987,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,!PBRM128,58
46988,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,!FANCF,58
46989,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,!SETBP1,58
46990,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,!CDKN1B,57
46991,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,!APC,56
46992,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,!PTPN2,58
46993,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,!RET,58
46994,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,!DUSP2,59
46995,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,!ESR1,58
46996,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,!KDM2B,59
46997,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,!PDCD1,59
46998,DAXX,None,58
46999,!DAXX,PTCH1,3
47000,!DAXX,MKI67,4
47001,!DAXX,MSH3,5
47002,!DAXX,NOTCH1,4
47003,!DAXX,RELN,4
47004,!DAXX,NCOR2,6
47005,!DAXX,CSF1R,3
47006,!DAXX,CDKN2C,3
47007,!DAXX,FAF1,4
47008,!DAXX,CD36,3
47009,!DAXX,CPS1,3
47010,!DAXX,MPL,3
47011,!DAXX,EP300,3
47012,!DAXX,ZNF70325,3
47013,!DAXX,TSC1,3
47014,!DAXX,TCF3,3
47015,!DAXX,APC,3
47016,!DAXX,!INPP5D,57
47017,!DAXX,!PTCH1,55
47018,!DAXX,!SDHA,58
47019,!DAXX,!TFC3,58
47020,!DAXX,!TNFRSF11A,56
47021,!DAXX,!BIRC3,57
47022,!DAXX,!BRIP1,56
47023,!DAXX,!CHEK2,57
47024,!DAXX,!CHEK219,57
47025,!DAXX,!MAP3K1,56
47026,!DAXX,!MKI67,54
47027,!DAXX,!MRE11A,57
47028,!DAXX,!RPTOR,57
47029,!DAXX,!MSH3,53
47030,!DAXX,!SDHC,56
47031,!DAXX,!SRC,57
47032,!DAXX,!MDM2,56
47033,!DAXX,!TOP1,56
47034,!DAXX,!JUN,57
47035,!DAXX,!MDM4,57
47036,!DAXX,!FRS2,57
47037,!DAXX,!FRS220,57
47038,!DAXX,!HDAC4,56
47039,!DAXX,!AKT1,57
47040,!DAXX,!JAK1,57
47041,!DAXX,!MAFB,57
47042,!DAXX,!NCSTN,57
47043,!DAXX,!TGFBR2,57
47044,!DAXX,!ETV6,57
47045,!DAXX,!ETV621,57
47046,!DAXX,!IDH2,57
47047,!DAXX,!MYCN,57
47048,!DAXX,!SMARCB1,57
47049,!DAXX,!STAG2,57
47050,!DAXX,!NOTCH1,54
47051,!DAXX,!RAD50,56
47052,!DAXX,!RELN,54
47053,!DAXX,!ARAF,57
47054,!DAXX,!EZH2,56
47055,!DAXX,!NCOR2,52
47056,!DAXX,!CSF1R,55
47057,!DAXX,!MYD88,57
47058,!DAXX,!P2RY8,57
47059,!DAXX,!TAF1,57
47060,!DAXX,!CDKN2C,55
47061,!DAXX,!CIC,56
47062,!DAXX,!FAF1,54
47063,!DAXX,!IKBKE,57
47064,!DAXX,!BCORL1,57
47065,!DAXX,!KLHL6,56
47066,!DAXX,!PDGFRA,56
47067,!DAXX,!STAT6,56
47068,!DAXX,!CD36,55
47069,!DAXX,!AXIN1,57
47070,!DAXX,!AXIN122,56
47071,!DAXX,!PC,56
47072,!DAXX,!MALT1,57
47073,!DAXX,!MALT123,57
47074,!DAXX,!ARID2,57
47075,!DAXX,!CDK8,57
47076,!DAXX,!CPS1,55
47077,!DAXX,!ERBB3,57
47078,!DAXX,!MPL,55
47079,!DAXX,!PCBP1,57
47080,!DAXX,!XBP1,56
47081,!DAXX,!MUTYH,56
47082,!DAXX,!HIST1H2BK,57
47083,!DAXX,!MAPK1,57
47084,!DAXX,!MAPK124,57
47085,!DAXX,!BRSK1,56
47086,!DAXX,!CRLF2,57
47087,!DAXX,!EP300,55
47088,!DAXX,!TYK2,57
47089,!DAXX,!ZNF703,57
47090,!DAXX,!ZNF70325,55
47091,!DAXX,!FGF10,57
47092,!DAXX,!FGF1026,57
47093,!DAXX,!CUX1,56
47094,!DAXX,!HIST1H1C,57
47095,!DAXX,!PDCD1LG2,57
47096,!DAXX,!ROS1,57
47097,!DAXX,!TSC1,55
47098,!DAXX,!MLH1,57
47099,!DAXX,!ZRSR2,56
47100,!DAXX,!CXCR4,57
47101,!DAXX,!EBF1,56
47102,!DAXX,!EPHA5,56
47103,!DAXX,!SOX10,57
47104,!DAXX,!SPEN,56
47105,!DAXX,!AKT2,57
47106,!DAXX,!AKT3,56
47107,!DAXX,!CD79A,57
47108,!DAXX,!GTSE1,56
47109,!DAXX,!IGF1R,57
47110,!DAXX,!MLL,57
47111,!DAXX,!SMARCA1,57
47112,!DAXX,!BCL6,56
47113,!DAXX,!CD22,57
47114,!DAXX,!HDAC7,56
47115,!DAXX,!JAK2,56
47116,!DAXX,!JAK3,56
47117,!DAXX,!TCF3,55
47118,!DAXX,!ABL1,57
47119,!DAXX,!FGFR1,57
47120,!DAXX,!FLT4,56
47121,!DAXX,!INPP4B,57
47122,!DAXX,!MET,57
47123,!DAXX,!MET27,56
47124,!DAXX,!FGF3,57
47125,!DAXX,!FOXO1,57
47126,!DAXX,!POT1,56
47127,!DAXX,!RAD21,56
47128,!DAXX,!SERP2,57
47129,!DAXX,!SF3B1,57
47130,!DAXX,!SMC1A,57
47131,!DAXX,!MAGED1,57
47132,!DAXX,!LRRK2,56
47133,!DAXX,!TSHR,57
47134,!DAXX,!EMSY,57
47135,!DAXX,!CTNNA1,57
47136,!DAXX,!EED,56
47137,!DAXX,!EPHB1,57
47138,!DAXX,!MIB1,57
47139,!DAXX,!TUSC3,57
47140,!DAXX,!MYC,57
47141,!DAXX,!BRAF,57
47142,!DAXX,!KMT2C,57
47143,!DAXX,!NSD1,57
47144,!DAXX,!SMO,56
47145,!DAXX,!STAT4,57
47146,!DAXX,!ALK,57
47147,!DAXX,!DTX1,57
47148,!DAXX,!BCL7A,56
47149,!DAXX,!ECT2L,56
47150,!DAXX,!FLT1,57
47151,!DAXX,!FOXO3,57
47152,!DAXX,!JAZF1,57
47153,!DAXX,!KDM6A,57
47154,!DAXX,!PBRM1,57
47155,!DAXX,!PBRM128,57
47156,!DAXX,!FANCF,57
47157,!DAXX,!SETBP1,57
47158,!DAXX,!CDKN1B,56
47159,!DAXX,!APC,55
47160,!DAXX,!PTPN2,57
47161,!DAXX,!RET,57
47162,!DAXX,!DUSP2,58
47163,!DAXX,!ESR1,57
47164,!DAXX,!KDM2B,57
47165,!DAXX,!PDCD1,58
47166,INPP5D,None,58
47167,!INPP5D,PTCH1,3
47168,!INPP5D,MKI67,4
47169,!INPP5D,MSH3,5
47170,!INPP5D,NOTCH1,4
47171,!INPP5D,RELN,4
47172,!INPP5D,NCOR2,6
47173,!INPP5D,CSF1R,3
47174,!INPP5D,CDKN2C,3
47175,!INPP5D,FAF1,4
47176,!INPP5D,CPS1,3
47177,!INPP5D,MPL,3
47178,!INPP5D,EP300,3
47179,!INPP5D,ZNF70325,3
47180,!INPP5D,TSC1,3
47181,!INPP5D,APC,3
47182,!INPP5D,!PTCH1,55
47183,!INPP5D,!SDHA,58
47184,!INPP5D,!TFC3,58
47185,!INPP5D,!TNFRSF11A,56
47186,!INPP5D,!BIRC3,57
47187,!INPP5D,!BRIP1,56
47188,!INPP5D,!CHEK2,57
47189,!INPP5D,!CHEK219,57
47190,!INPP5D,!MAP3K1,56
47191,!INPP5D,!MKI67,54
47192,!INPP5D,!MRE11A,57
47193,!INPP5D,!RPTOR,57
47194,!INPP5D,!MSH3,53
47195,!INPP5D,!SDHC,56
47196,!INPP5D,!SRC,57
47197,!INPP5D,!MDM2,56
47198,!INPP5D,!TOP1,56
47199,!INPP5D,!JUN,57
47200,!INPP5D,!MDM4,57
47201,!INPP5D,!FRS2,57
47202,!INPP5D,!FRS220,57
47203,!INPP5D,!HDAC4,56
47204,!INPP5D,!AKT1,57
47205,!INPP5D,!JAK1,57
47206,!INPP5D,!MAFB,57
47207,!INPP5D,!NCSTN,57
47208,!INPP5D,!TGFBR2,57
47209,!INPP5D,!ETV6,57
47210,!INPP5D,!ETV621,57
47211,!INPP5D,!IDH2,57
47212,!INPP5D,!MYCN,57
47213,!INPP5D,!SMARCB1,57
47214,!INPP5D,!STAG2,57
47215,!INPP5D,!NOTCH1,54
47216,!INPP5D,!RAD50,57
47217,!INPP5D,!RELN,54
47218,!INPP5D,!ARAF,57
47219,!INPP5D,!EZH2,56
47220,!INPP5D,!NCOR2,52
47221,!INPP5D,!CSF1R,55
47222,!INPP5D,!MYD88,57
47223,!INPP5D,!P2RY8,57
47224,!INPP5D,!TAF1,57
47225,!INPP5D,!CDKN2C,55
47226,!INPP5D,!CIC,56
47227,!INPP5D,!FAF1,54
47228,!INPP5D,!IKBKE,57
47229,!INPP5D,!BCORL1,57
47230,!INPP5D,!KLHL6,56
47231,!INPP5D,!PDGFRA,56
47232,!INPP5D,!STAT6,56
47233,!INPP5D,!CD36,56
47234,!INPP5D,!AXIN1,57
47235,!INPP5D,!AXIN122,56
47236,!INPP5D,!PC,56
47237,!INPP5D,!MALT1,57
47238,!INPP5D,!MALT123,57
47239,!INPP5D,!ARID2,57
47240,!INPP5D,!CDK8,57
47241,!INPP5D,!CPS1,55
47242,!INPP5D,!ERBB3,57
47243,!INPP5D,!MPL,55
47244,!INPP5D,!PCBP1,57
47245,!INPP5D,!XBP1,56
47246,!INPP5D,!MUTYH,56
47247,!INPP5D,!HIST1H2BK,57
47248,!INPP5D,!MAPK1,57
47249,!INPP5D,!MAPK124,57
47250,!INPP5D,!BRSK1,56
47251,!INPP5D,!CRLF2,57
47252,!INPP5D,!EP300,55
47253,!INPP5D,!TYK2,57
47254,!INPP5D,!ZNF703,57
47255,!INPP5D,!ZNF70325,55
47256,!INPP5D,!FGF10,57
47257,!INPP5D,!FGF1026,57
47258,!INPP5D,!CUX1,56
47259,!INPP5D,!HIST1H1C,57
47260,!INPP5D,!PDCD1LG2,57
47261,!INPP5D,!ROS1,57
47262,!INPP5D,!TSC1,55
47263,!INPP5D,!MLH1,57
47264,!INPP5D,!ZRSR2,56
47265,!INPP5D,!CXCR4,57
47266,!INPP5D,!EBF1,56
47267,!INPP5D,!EPHA5,56
47268,!INPP5D,!SOX10,57
47269,!INPP5D,!SPEN,56
47270,!INPP5D,!AKT2,57
47271,!INPP5D,!AKT3,56
47272,!INPP5D,!CD79A,57
47273,!INPP5D,!GTSE1,56
47274,!INPP5D,!IGF1R,57
47275,!INPP5D,!MLL,57
47276,!INPP5D,!SMARCA1,57
47277,!INPP5D,!BCL6,56
47278,!INPP5D,!CD22,57
47279,!INPP5D,!HDAC7,56
47280,!INPP5D,!JAK2,56
47281,!INPP5D,!JAK3,56
47282,!INPP5D,!TCF3,56
47283,!INPP5D,!ABL1,57
47284,!INPP5D,!FGFR1,57
47285,!INPP5D,!FLT4,56
47286,!INPP5D,!INPP4B,56
47287,!INPP5D,!MET,57
47288,!INPP5D,!MET27,56
47289,!INPP5D,!FGF3,57
47290,!INPP5D,!FOXO1,57
47291,!INPP5D,!POT1,56
47292,!INPP5D,!RAD21,56
47293,!INPP5D,!SERP2,57
47294,!INPP5D,!SF3B1,57
47295,!INPP5D,!SMC1A,57
47296,!INPP5D,!MAGED1,57
47297,!INPP5D,!LRRK2,56
47298,!INPP5D,!TSHR,57
47299,!INPP5D,!EMSY,57
47300,!INPP5D,!CTNNA1,57
47301,!INPP5D,!EED,56
47302,!INPP5D,!EPHB1,57
47303,!INPP5D,!MIB1,57
47304,!INPP5D,!TUSC3,57
47305,!INPP5D,!MYC,57
47306,!INPP5D,!BRAF,57
47307,!INPP5D,!KMT2C,57
47308,!INPP5D,!NSD1,57
47309,!INPP5D,!SMO,56
47310,!INPP5D,!STAT4,57
47311,!INPP5D,!ALK,57
47312,!INPP5D,!DTX1,57
47313,!INPP5D,!BCL7A,56
47314,!INPP5D,!ECT2L,56
47315,!INPP5D,!FLT1,57
47316,!INPP5D,!FOXO3,57
47317,!INPP5D,!JAZF1,57
47318,!INPP5D,!KDM6A,57
47319,!INPP5D,!PBRM1,57
47320,!INPP5D,!PBRM128,57
47321,!INPP5D,!FANCF,58
47322,!INPP5D,!SETBP1,57
47323,!INPP5D,!CDKN1B,56
47324,!INPP5D,!APC,55
47325,!INPP5D,!PTPN2,57
47326,!INPP5D,!RET,57
47327,!INPP5D,!DUSP2,58
47328,!INPP5D,!ESR1,57
47329,!INPP5D,!KDM2B,57
47330,!INPP5D,!PDCD1,58
47331,PTCH1,None,56
47332,!PTCH1,MKI67,4
47333,!PTCH1,MSH3,4
47334,!PTCH1,NOTCH1,4
47335,!PTCH1,RELN,3
47336,!PTCH1,NCOR2,5
47337,!PTCH1,CDKN2C,3
47338,!PTCH1,FAF1,4
47339,!PTCH1,CPS1,3
47340,!PTCH1,MPL,3
47341,!PTCH1,EP300,3
47342,!PTCH1,ZNF70325,3
47343,!PTCH1,TCF3,3
47344,!PTCH1,APC,3
47345,!PTCH1,!SDHA,56
47346,!PTCH1,!TFC3,56
47347,!PTCH1,!TNFRSF11A,55
47348,!PTCH1,!BIRC3,55
47349,!PTCH1,!BRIP1,54
47350,!PTCH1,!CHEK2,55
47351,!PTCH1,!CHEK219,55
47352,!PTCH1,!MAP3K1,54
47353,!PTCH1,!MKI67,52
47354,!PTCH1,!MRE11A,55
47355,!PTCH1,!RPTOR,55
47356,!PTCH1,!MSH3,52
47357,!PTCH1,!SDHC,54
47358,!PTCH1,!SRC,55
47359,!PTCH1,!MDM2,54
47360,!PTCH1,!TOP1,54
47361,!PTCH1,!JUN,55
47362,!PTCH1,!MDM4,55
47363,!PTCH1,!FRS2,55
47364,!PTCH1,!FRS220,55
47365,!PTCH1,!HDAC4,54
47366,!PTCH1,!AKT1,55
47367,!PTCH1,!JAK1,55
47368,!PTCH1,!MAFB,55
47369,!PTCH1,!NCSTN,55
47370,!PTCH1,!TGFBR2,55
47371,!PTCH1,!ETV6,55
47372,!PTCH1,!ETV621,55
47373,!PTCH1,!IDH2,55
47374,!PTCH1,!MYCN,55
47375,!PTCH1,!SMARCB1,55
47376,!PTCH1,!STAG2,55
47377,!PTCH1,!NOTCH1,52
47378,!PTCH1,!RAD50,54
47379,!PTCH1,!RELN,53
47380,!PTCH1,!ARAF,55
47381,!PTCH1,!EZH2,54
47382,!PTCH1,!NCOR2,51
47383,!PTCH1,!CSF1R,55
47384,!PTCH1,!MYD88,55
47385,!PTCH1,!P2RY8,55
47386,!PTCH1,!TAF1,55
47387,!PTCH1,!CDKN2C,53
47388,!PTCH1,!CIC,54
47389,!PTCH1,!FAF1,52
47390,!PTCH1,!IKBKE,55
47391,!PTCH1,!BCORL1,55
47392,!PTCH1,!KLHL6,54
47393,!PTCH1,!PDGFRA,54
47394,!PTCH1,!STAT6,54
47395,!PTCH1,!CD36,54
47396,!PTCH1,!AXIN1,55
47397,!PTCH1,!AXIN122,56
47398,!PTCH1,!PC,55
47399,!PTCH1,!MALT1,55
47400,!PTCH1,!MALT123,55
47401,!PTCH1,!ARID2,55
47402,!PTCH1,!CDK8,55
47403,!PTCH1,!CPS1,53
47404,!PTCH1,!ERBB3,55
47405,!PTCH1,!MPL,53
47406,!PTCH1,!PCBP1,55
47407,!PTCH1,!XBP1,54
47408,!PTCH1,!MUTYH,54
47409,!PTCH1,!HIST1H2BK,55
47410,!PTCH1,!MAPK1,55
47411,!PTCH1,!MAPK124,55
47412,!PTCH1,!BRSK1,54
47413,!PTCH1,!CRLF2,55
47414,!PTCH1,!EP300,53
47415,!PTCH1,!TYK2,55
47416,!PTCH1,!ZNF703,55
47417,!PTCH1,!ZNF70325,53
47418,!PTCH1,!FGF10,55
47419,!PTCH1,!FGF1026,56
47420,!PTCH1,!CUX1,55
47421,!PTCH1,!HIST1H1C,56
47422,!PTCH1,!PDCD1LG2,56
47423,!PTCH1,!ROS1,56
47424,!PTCH1,!TSC1,54
47425,!PTCH1,!MLH1,55
47426,!PTCH1,!ZRSR2,55
47427,!PTCH1,!CXCR4,55
47428,!PTCH1,!EBF1,54
47429,!PTCH1,!EPHA5,54
47430,!PTCH1,!SOX10,55
47431,!PTCH1,!SPEN,54
47432,!PTCH1,!AKT2,55
47433,!PTCH1,!AKT3,54
47434,!PTCH1,!CD79A,55
47435,!PTCH1,!GTSE1,54
47436,!PTCH1,!IGF1R,55
47437,!PTCH1,!MLL,55
47438,!PTCH1,!SMARCA1,55
47439,!PTCH1,!BCL6,54
47440,!PTCH1,!CD22,55
47441,!PTCH1,!HDAC7,55
47442,!PTCH1,!JAK2,54
47443,!PTCH1,!JAK3,54
47444,!PTCH1,!TCF3,53
47445,!PTCH1,!ABL1,55
47446,!PTCH1,!FGFR1,55
47447,!PTCH1,!FLT4,54
47448,!PTCH1,!INPP4B,54
47449,!PTCH1,!MET,55
47450,!PTCH1,!MET27,54
47451,!PTCH1,!FGF3,55
47452,!PTCH1,!FOXO1,55
47453,!PTCH1,!POT1,54
47454,!PTCH1,!RAD21,54
47455,!PTCH1,!SERP2,55
47456,!PTCH1,!SF3B1,55
47457,!PTCH1,!SMC1A,55
47458,!PTCH1,!MAGED1,55
47459,!PTCH1,!LRRK2,54
47460,!PTCH1,!TSHR,55
47461,!PTCH1,!EMSY,55
47462,!PTCH1,!CTNNA1,55
47463,!PTCH1,!EED,54
47464,!PTCH1,!EPHB1,55
47465,!PTCH1,!MIB1,55
47466,!PTCH1,!TUSC3,55
47467,!PTCH1,!MYC,55
47468,!PTCH1,!BRAF,55
47469,!PTCH1,!KMT2C,55
47470,!PTCH1,!NSD1,55
47471,!PTCH1,!SMO,54
47472,!PTCH1,!STAT4,55
47473,!PTCH1,!ALK,55
47474,!PTCH1,!DTX1,55
47475,!PTCH1,!BCL7A,54
47476,!PTCH1,!ECT2L,54
47477,!PTCH1,!FLT1,55
47478,!PTCH1,!FOXO3,55
47479,!PTCH1,!JAZF1,55
47480,!PTCH1,!KDM6A,55
47481,!PTCH1,!PBRM1,55
47482,!PTCH1,!PBRM128,55
47483,!PTCH1,!FANCF,55
47484,!PTCH1,!SETBP1,55
47485,!PTCH1,!CDKN1B,54
47486,!PTCH1,!APC,53
47487,!PTCH1,!PTPN2,55
47488,!PTCH1,!RET,55
47489,!PTCH1,!DUSP2,56
47490,!PTCH1,!ESR1,55
47491,!PTCH1,!KDM2B,55
47492,!PTCH1,!PDCD1,56
47493,SDHA,None,59
47494,!SDHA,MKI67,4
47495,!SDHA,MSH3,5
47496,!SDHA,NOTCH1,4
47497,!SDHA,RELN,4
47498,!SDHA,NCOR2,6
47499,!SDHA,CSF1R,3
47500,!SDHA,CDKN2C,3
47501,!SDHA,FAF1,4
47502,!SDHA,CD36,3
47503,!SDHA,CPS1,3
47504,!SDHA,MPL,3
47505,!SDHA,EP300,3
47506,!SDHA,ZNF70325,3
47507,!SDHA,TSC1,3
47508,!SDHA,TCF3,3
47509,!SDHA,APC,3
47510,!SDHA,!TFC3,59
47511,!SDHA,!TNFRSF11A,57
47512,!SDHA,!BIRC3,58
47513,!SDHA,!BRIP1,57
47514,!SDHA,!CHEK2,58
47515,!SDHA,!CHEK219,58
47516,!SDHA,!MAP3K1,57
47517,!SDHA,!MKI67,55
47518,!SDHA,!MRE11A,58
47519,!SDHA,!RPTOR,58
47520,!SDHA,!MSH3,54
47521,!SDHA,!SDHC,57
47522,!SDHA,!SRC,58
47523,!SDHA,!MDM2,57
47524,!SDHA,!TOP1,57
47525,!SDHA,!JUN,58
47526,!SDHA,!MDM4,58
47527,!SDHA,!FRS2,58
47528,!SDHA,!FRS220,58
47529,!SDHA,!HDAC4,57
47530,!SDHA,!AKT1,58
47531,!SDHA,!JAK1,58
47532,!SDHA,!MAFB,58
47533,!SDHA,!NCSTN,58
47534,!SDHA,!TGFBR2,58
47535,!SDHA,!ETV6,58
47536,!SDHA,!ETV621,58
47537,!SDHA,!IDH2,58
47538,!SDHA,!MYCN,58
47539,!SDHA,!SMARCB1,58
47540,!SDHA,!STAG2,58
47541,!SDHA,!NOTCH1,55
47542,!SDHA,!RAD50,57
47543,!SDHA,!RELN,55
47544,!SDHA,!ARAF,58
47545,!SDHA,!EZH2,57
47546,!SDHA,!NCOR2,53
47547,!SDHA,!CSF1R,56
47548,!SDHA,!MYD88,58
47549,!SDHA,!P2RY8,58
47550,!SDHA,!TAF1,58
47551,!SDHA,!CDKN2C,56
47552,!SDHA,!CIC,57
47553,!SDHA,!FAF1,55
47554,!SDHA,!IKBKE,58
47555,!SDHA,!BCORL1,58
47556,!SDHA,!KLHL6,57
47557,!SDHA,!PDGFRA,57
47558,!SDHA,!STAT6,57
47559,!SDHA,!CD36,56
47560,!SDHA,!AXIN1,58
47561,!SDHA,!AXIN122,57
47562,!SDHA,!PC,57
47563,!SDHA,!MALT1,58
47564,!SDHA,!MALT123,58
47565,!SDHA,!ARID2,58
47566,!SDHA,!CDK8,58
47567,!SDHA,!CPS1,56
47568,!SDHA,!ERBB3,58
47569,!SDHA,!MPL,56
47570,!SDHA,!PCBP1,58
47571,!SDHA,!XBP1,57
47572,!SDHA,!MUTYH,57
47573,!SDHA,!HIST1H2BK,58
47574,!SDHA,!MAPK1,58
47575,!SDHA,!MAPK124,58
47576,!SDHA,!BRSK1,57
47577,!SDHA,!CRLF2,58
47578,!SDHA,!EP300,56
47579,!SDHA,!TYK2,58
47580,!SDHA,!ZNF703,58
47581,!SDHA,!ZNF70325,56
47582,!SDHA,!FGF10,58
47583,!SDHA,!FGF1026,58
47584,!SDHA,!CUX1,57
47585,!SDHA,!HIST1H1C,58
47586,!SDHA,!PDCD1LG2,58
47587,!SDHA,!ROS1,58
47588,!SDHA,!TSC1,56
47589,!SDHA,!MLH1,58
47590,!SDHA,!ZRSR2,57
47591,!SDHA,!CXCR4,58
47592,!SDHA,!EBF1,57
47593,!SDHA,!EPHA5,57
47594,!SDHA,!SOX10,58
47595,!SDHA,!SPEN,57
47596,!SDHA,!AKT2,58
47597,!SDHA,!AKT3,57
47598,!SDHA,!CD79A,58
47599,!SDHA,!GTSE1,57
47600,!SDHA,!IGF1R,58
47601,!SDHA,!MLL,58
47602,!SDHA,!SMARCA1,58
47603,!SDHA,!BCL6,57
47604,!SDHA,!CD22,58
47605,!SDHA,!HDAC7,57
47606,!SDHA,!JAK2,57
47607,!SDHA,!JAK3,57
47608,!SDHA,!TCF3,56
47609,!SDHA,!ABL1,58
47610,!SDHA,!FGFR1,58
47611,!SDHA,!FLT4,57
47612,!SDHA,!INPP4B,57
47613,!SDHA,!MET,58
47614,!SDHA,!MET27,57
47615,!SDHA,!FGF3,58
47616,!SDHA,!FOXO1,58
47617,!SDHA,!POT1,57
47618,!SDHA,!RAD21,57
47619,!SDHA,!SERP2,58
47620,!SDHA,!SF3B1,58
47621,!SDHA,!SMC1A,58
47622,!SDHA,!MAGED1,58
47623,!SDHA,!LRRK2,57
47624,!SDHA,!TSHR,58
47625,!SDHA,!EMSY,58
47626,!SDHA,!CTNNA1,58
47627,!SDHA,!EED,57
47628,!SDHA,!EPHB1,58
47629,!SDHA,!MIB1,58
47630,!SDHA,!TUSC3,58
47631,!SDHA,!MYC,58
47632,!SDHA,!BRAF,58
47633,!SDHA,!KMT2C,58
47634,!SDHA,!NSD1,58
47635,!SDHA,!SMO,57
47636,!SDHA,!STAT4,58
47637,!SDHA,!ALK,58
47638,!SDHA,!DTX1,58
47639,!SDHA,!BCL7A,57
47640,!SDHA,!ECT2L,57
47641,!SDHA,!FLT1,58
47642,!SDHA,!FOXO3,58
47643,!SDHA,!JAZF1,58
47644,!SDHA,!KDM6A,58
47645,!SDHA,!PBRM1,58
47646,!SDHA,!PBRM128,58
47647,!SDHA,!FANCF,58
47648,!SDHA,!SETBP1,58
47649,!SDHA,!CDKN1B,57
47650,!SDHA,!APC,56
47651,!SDHA,!PTPN2,58
47652,!SDHA,!RET,58
47653,!SDHA,!DUSP2,59
47654,!SDHA,!ESR1,58
47655,!SDHA,!KDM2B,58
47656,!SDHA,!PDCD1,59
47657,TFC3,None,59
47658,!TFC3,MKI67,4
47659,!TFC3,MSH3,5
47660,!TFC3,NOTCH1,4
47661,!TFC3,RELN,4
47662,!TFC3,NCOR2,6
47663,!TFC3,CSF1R,3
47664,!TFC3,CDKN2C,3
47665,!TFC3,FAF1,4
47666,!TFC3,CD36,3
47667,!TFC3,CPS1,3
47668,!TFC3,MPL,3
47669,!TFC3,EP300,3
47670,!TFC3,ZNF70325,3
47671,!TFC3,TSC1,3
47672,!TFC3,TCF3,3
47673,!TFC3,APC,3
47674,!TFC3,!TNFRSF11A,57
47675,!TFC3,!BIRC3,58
47676,!TFC3,!BRIP1,57
47677,!TFC3,!CHEK2,58
47678,!TFC3,!CHEK219,58
47679,!TFC3,!MAP3K1,57
47680,!TFC3,!MKI67,55
47681,!TFC3,!MRE11A,58
47682,!TFC3,!RPTOR,58
47683,!TFC3,!MSH3,54
47684,!TFC3,!SDHC,57
47685,!TFC3,!SRC,58
47686,!TFC3,!MDM2,57
47687,!TFC3,!TOP1,57
47688,!TFC3,!JUN,58
47689,!TFC3,!MDM4,58
47690,!TFC3,!FRS2,58
47691,!TFC3,!FRS220,58
47692,!TFC3,!HDAC4,57
47693,!TFC3,!AKT1,58
47694,!TFC3,!JAK1,58
47695,!TFC3,!MAFB,58
47696,!TFC3,!NCSTN,58
47697,!TFC3,!TGFBR2,58
47698,!TFC3,!ETV6,58
47699,!TFC3,!ETV621,58
47700,!TFC3,!IDH2,58
47701,!TFC3,!MYCN,58
47702,!TFC3,!SMARCB1,58
47703,!TFC3,!STAG2,58
47704,!TFC3,!NOTCH1,55
47705,!TFC3,!RAD50,57
47706,!TFC3,!RELN,55
47707,!TFC3,!ARAF,58
47708,!TFC3,!EZH2,57
47709,!TFC3,!NCOR2,53
47710,!TFC3,!CSF1R,56
47711,!TFC3,!MYD88,58
47712,!TFC3,!P2RY8,58
47713,!TFC3,!TAF1,58
47714,!TFC3,!CDKN2C,56
47715,!TFC3,!CIC,57
47716,!TFC3,!FAF1,55
47717,!TFC3,!IKBKE,58
47718,!TFC3,!BCORL1,58
47719,!TFC3,!KLHL6,57
47720,!TFC3,!PDGFRA,57
47721,!TFC3,!STAT6,57
47722,!TFC3,!CD36,56
47723,!TFC3,!AXIN1,58
47724,!TFC3,!AXIN122,57
47725,!TFC3,!PC,57
47726,!TFC3,!MALT1,58
47727,!TFC3,!MALT123,58
47728,!TFC3,!ARID2,58
47729,!TFC3,!CDK8,58
47730,!TFC3,!CPS1,56
47731,!TFC3,!ERBB3,58
47732,!TFC3,!MPL,56
47733,!TFC3,!PCBP1,58
47734,!TFC3,!XBP1,57
47735,!TFC3,!MUTYH,57
47736,!TFC3,!HIST1H2BK,58
47737,!TFC3,!MAPK1,58
47738,!TFC3,!MAPK124,58
47739,!TFC3,!BRSK1,57
47740,!TFC3,!CRLF2,58
47741,!TFC3,!EP300,56
47742,!TFC3,!TYK2,58
47743,!TFC3,!ZNF703,58
47744,!TFC3,!ZNF70325,56
47745,!TFC3,!FGF10,58
47746,!TFC3,!FGF1026,58
47747,!TFC3,!CUX1,57
47748,!TFC3,!HIST1H1C,58
47749,!TFC3,!PDCD1LG2,58
47750,!TFC3,!ROS1,58
47751,!TFC3,!TSC1,56
47752,!TFC3,!MLH1,58
47753,!TFC3,!ZRSR2,57
47754,!TFC3,!CXCR4,58
47755,!TFC3,!EBF1,57
47756,!TFC3,!EPHA5,57
