,geneA,geneB,number of patients
44662,!HDAC4,!FGFR1,42
44663,!HDAC4,!FLT4,41
44664,!HDAC4,!INPP4B,41
44665,!HDAC4,!MET,42
44666,!HDAC4,!MET27,42
44667,!HDAC4,!FGF3,43
44668,!HDAC4,!FOXO1,43
44669,!HDAC4,!POT1,42
44670,!HDAC4,!RAD21,42
44671,!HDAC4,!SERP2,43
44672,!HDAC4,!SF3B1,43
44673,!HDAC4,!SMC1A,43
44674,!HDAC4,!MAGED1,43
44675,!HDAC4,!LRRK2,42
44676,!HDAC4,!TSHR,42
44677,!HDAC4,!EMSY,42
44678,!HDAC4,!CTNNA1,42
44679,!HDAC4,!EED,42
44680,!HDAC4,!EPHB1,42
44681,!HDAC4,!MIB1,42
44682,!HDAC4,!TUSC3,42
44683,!HDAC4,!MYC,42
44684,!HDAC4,!BRAF,42
44685,!HDAC4,!KMT2C,42
44686,!HDAC4,!NSD1,42
44687,!HDAC4,!SMO,41
44688,!HDAC4,!STAT4,42
44689,!HDAC4,!ALK,42
44690,!HDAC4,!DTX1,43
44691,!HDAC4,!BCL7A,42
44692,!HDAC4,!ECT2L,41
44693,!HDAC4,!FLT1,42
44694,!HDAC4,!FOXO3,42
44695,!HDAC4,!JAZF1,42
44696,!HDAC4,!KDM6A,42
44697,!HDAC4,!PBRM1,42
44698,!HDAC4,!PBRM128,42
44699,!HDAC4,!FANCF,43
44700,!HDAC4,!SETBP1,43
44701,!HDAC4,!CDKN1B,41
44702,!HDAC4,!APC,40
44703,!HDAC4,!PTPN2,42
44704,!HDAC4,!RET,42
44705,!HDAC4,!DUSP2,43
44706,!HDAC4,!ESR1,43
44707,!HDAC4,!KDM2B,43
44708,!HDAC4,!PDCD1,43
44709,AKT1,None,45
44710,!AKT1,NOTCH1,3
44711,!AKT1,RELN,3
44712,!AKT1,NCOR2,5
44713,!AKT1,CDKN2C,3
44714,!AKT1,FAF1,3
44715,!AKT1,CPS1,3
44716,!AKT1,MPL,3
44717,!AKT1,APC,3
44718,!AKT1,!JAK1,44
44719,!AKT1,!MAFB,44
44720,!AKT1,!NCSTN,44
44721,!AKT1,!TGFBR2,44
44722,!AKT1,!ETV6,44
44723,!AKT1,!ETV621,44
44724,!AKT1,!IDH2,44
44725,!AKT1,!MYCN,44
44726,!AKT1,!SMARCB1,45
44727,!AKT1,!STAG2,44
44728,!AKT1,!NOTCH1,42
44729,!AKT1,!RAD50,44
44730,!AKT1,!RELN,42
44731,!AKT1,!ARAF,45
44732,!AKT1,!EZH2,44
44733,!AKT1,!NCOR2,40
44734,!AKT1,!CSF1R,43
44735,!AKT1,!MYD88,45
44736,!AKT1,!P2RY8,45
44737,!AKT1,!TAF1,45
44738,!AKT1,!CDKN2C,42
44739,!AKT1,!CIC,43
44740,!AKT1,!FAF1,42
44741,!AKT1,!IKBKE,44
44742,!AKT1,!BCORL1,44
44743,!AKT1,!KLHL6,44
44744,!AKT1,!PDGFRA,43
44745,!AKT1,!STAT6,43
44746,!AKT1,!CD36,43
44747,!AKT1,!AXIN1,44
44748,!AKT1,!AXIN122,43
44749,!AKT1,!PC,43
44750,!AKT1,!MALT1,45
44751,!AKT1,!MALT123,44
44752,!AKT1,!ARID2,44
44753,!AKT1,!CDK8,44
44754,!AKT1,!CPS1,42
44755,!AKT1,!ERBB3,44
44756,!AKT1,!MPL,42
44757,!AKT1,!PCBP1,44
44758,!AKT1,!XBP1,43
44759,!AKT1,!MUTYH,45
44760,!AKT1,!HIST1H2BK,44
44761,!AKT1,!MAPK1,45
44762,!AKT1,!MAPK124,44
44763,!AKT1,!BRSK1,44
44764,!AKT1,!CRLF2,45
44765,!AKT1,!EP300,43
44766,!AKT1,!TYK2,45
44767,!AKT1,!ZNF703,45
44768,!AKT1,!ZNF70325,45
44769,!AKT1,!FGF10,44
44770,!AKT1,!FGF1026,45
44771,!AKT1,!CUX1,44
44772,!AKT1,!HIST1H1C,45
44773,!AKT1,!PDCD1LG2,45
44774,!AKT1,!ROS1,45
44775,!AKT1,!TSC1,43
44776,!AKT1,!MLH1,44
44777,!AKT1,!ZRSR2,44
44778,!AKT1,!CXCR4,44
44779,!AKT1,!EBF1,44
44780,!AKT1,!EPHA5,43
44781,!AKT1,!SOX10,44
44782,!AKT1,!SPEN,44
44783,!AKT1,!AKT2,44
44784,!AKT1,!AKT3,44
44785,!AKT1,!CD79A,44
44786,!AKT1,!GTSE1,44
44787,!AKT1,!IGF1R,44
44788,!AKT1,!MLL,45
44789,!AKT1,!SMARCA1,45
44790,!AKT1,!BCL6,44
44791,!AKT1,!CD22,45
44792,!AKT1,!HDAC7,44
44793,!AKT1,!JAK2,44
44794,!AKT1,!JAK3,45
44795,!AKT1,!TCF3,44
44796,!AKT1,!ABL1,44
44797,!AKT1,!FGFR1,44
44798,!AKT1,!FLT4,43
44799,!AKT1,!INPP4B,43
44800,!AKT1,!MET,44
44801,!AKT1,!MET27,44
44802,!AKT1,!FGF3,45
44803,!AKT1,!FOXO1,45
44804,!AKT1,!POT1,44
44805,!AKT1,!RAD21,44
44806,!AKT1,!SERP2,45
44807,!AKT1,!SF3B1,45
44808,!AKT1,!SMC1A,45
44809,!AKT1,!MAGED1,45
44810,!AKT1,!LRRK2,44
44811,!AKT1,!TSHR,44
44812,!AKT1,!EMSY,44
44813,!AKT1,!CTNNA1,44
44814,!AKT1,!EED,43
44815,!AKT1,!EPHB1,44
44816,!AKT1,!MIB1,44
44817,!AKT1,!TUSC3,44
44818,!AKT1,!MYC,44
44819,!AKT1,!BRAF,44
44820,!AKT1,!KMT2C,44
44821,!AKT1,!NSD1,44
44822,!AKT1,!SMO,43
44823,!AKT1,!STAT4,44
44824,!AKT1,!ALK,44
44825,!AKT1,!DTX1,45
44826,!AKT1,!BCL7A,44
44827,!AKT1,!ECT2L,43
44828,!AKT1,!FLT1,44
44829,!AKT1,!FOXO3,44
44830,!AKT1,!JAZF1,44
44831,!AKT1,!KDM6A,44
44832,!AKT1,!PBRM1,44
44833,!AKT1,!PBRM128,44
44834,!AKT1,!FANCF,45
44835,!AKT1,!SETBP1,45
44836,!AKT1,!CDKN1B,43
44837,!AKT1,!APC,42
44838,!AKT1,!PTPN2,44
44839,!AKT1,!RET,44
44840,!AKT1,!DUSP2,45
44841,!AKT1,!ESR1,45
44842,!AKT1,!KDM2B,45
44843,!AKT1,!PDCD1,45
44844,JAK1,None,44
44845,!JAK1,NOTCH1,3
44846,!JAK1,RELN,3
44847,!JAK1,NCOR2,5
44848,!JAK1,CDKN2C,3
44849,!JAK1,FAF1,3
44850,!JAK1,CPS1,3
44851,!JAK1,MPL,3
44852,!JAK1,APC,3
44853,!JAK1,!MAFB,44
44854,!JAK1,!NCSTN,44
44855,!JAK1,!TGFBR2,44
44856,!JAK1,!ETV6,43
44857,!JAK1,!ETV621,43
44858,!JAK1,!IDH2,43
44859,!JAK1,!MYCN,43
44860,!JAK1,!SMARCB1,44
44861,!JAK1,!STAG2,43
44862,!JAK1,!NOTCH1,41
44863,!JAK1,!RAD50,43
44864,!JAK1,!RELN,41
44865,!JAK1,!ARAF,44
44866,!JAK1,!EZH2,43
44867,!JAK1,!NCOR2,39
44868,!JAK1,!CSF1R,42
44869,!JAK1,!MYD88,44
44870,!JAK1,!P2RY8,44
44871,!JAK1,!TAF1,44
44872,!JAK1,!CDKN2C,41
44873,!JAK1,!CIC,42
44874,!JAK1,!FAF1,41
44875,!JAK1,!IKBKE,43
44876,!JAK1,!BCORL1,43
44877,!JAK1,!KLHL6,43
44878,!JAK1,!PDGFRA,42
44879,!JAK1,!STAT6,42
44880,!JAK1,!CD36,42
44881,!JAK1,!AXIN1,43
44882,!JAK1,!AXIN122,42
44883,!JAK1,!PC,42
44884,!JAK1,!MALT1,44
44885,!JAK1,!MALT123,43
44886,!JAK1,!ARID2,43
44887,!JAK1,!CDK8,43
44888,!JAK1,!CPS1,41
44889,!JAK1,!ERBB3,43
44890,!JAK1,!MPL,41
44891,!JAK1,!PCBP1,43
44892,!JAK1,!XBP1,42
44893,!JAK1,!MUTYH,44
44894,!JAK1,!HIST1H2BK,43
44895,!JAK1,!MAPK1,44
44896,!JAK1,!MAPK124,43
44897,!JAK1,!BRSK1,43
44898,!JAK1,!CRLF2,44
44899,!JAK1,!EP300,42
44900,!JAK1,!TYK2,44
44901,!JAK1,!ZNF703,44
44902,!JAK1,!ZNF70325,44
44903,!JAK1,!FGF10,43
44904,!JAK1,!FGF1026,44
44905,!JAK1,!CUX1,43
44906,!JAK1,!HIST1H1C,44
44907,!JAK1,!PDCD1LG2,44
44908,!JAK1,!ROS1,44
44909,!JAK1,!TSC1,42
44910,!JAK1,!MLH1,43
44911,!JAK1,!ZRSR2,43
44912,!JAK1,!CXCR4,43
44913,!JAK1,!EBF1,43
44914,!JAK1,!EPHA5,42
44915,!JAK1,!SOX10,43
44916,!JAK1,!SPEN,43
44917,!JAK1,!AKT2,43
44918,!JAK1,!AKT3,43
44919,!JAK1,!CD79A,43
44920,!JAK1,!GTSE1,43
44921,!JAK1,!IGF1R,43
44922,!JAK1,!MLL,44
44923,!JAK1,!SMARCA1,44
44924,!JAK1,!BCL6,43
44925,!JAK1,!CD22,44
44926,!JAK1,!HDAC7,43
44927,!JAK1,!JAK2,43
44928,!JAK1,!JAK3,44
44929,!JAK1,!TCF3,43
44930,!JAK1,!ABL1,43
44931,!JAK1,!FGFR1,43
44932,!JAK1,!FLT4,42
44933,!JAK1,!INPP4B,42
44934,!JAK1,!MET,43
44935,!JAK1,!MET27,43
44936,!JAK1,!FGF3,44
44937,!JAK1,!FOXO1,44
44938,!JAK1,!POT1,43
44939,!JAK1,!RAD21,43
44940,!JAK1,!SERP2,44
44941,!JAK1,!SF3B1,44
44942,!JAK1,!SMC1A,44
44943,!JAK1,!MAGED1,44
44944,!JAK1,!LRRK2,43
44945,!JAK1,!TSHR,43
44946,!JAK1,!EMSY,43
44947,!JAK1,!CTNNA1,43
44948,!JAK1,!EED,42
44949,!JAK1,!EPHB1,43
44950,!JAK1,!MIB1,43
44951,!JAK1,!TUSC3,43
44952,!JAK1,!MYC,43
44953,!JAK1,!BRAF,43
44954,!JAK1,!KMT2C,43
44955,!JAK1,!NSD1,43
44956,!JAK1,!SMO,42
44957,!JAK1,!STAT4,43
44958,!JAK1,!ALK,43
44959,!JAK1,!DTX1,44
44960,!JAK1,!BCL7A,43
44961,!JAK1,!ECT2L,42
44962,!JAK1,!FLT1,43
44963,!JAK1,!FOXO3,43
44964,!JAK1,!JAZF1,43
44965,!JAK1,!KDM6A,43
44966,!JAK1,!PBRM1,43
44967,!JAK1,!PBRM128,43
44968,!JAK1,!FANCF,44
44969,!JAK1,!SETBP1,44
44970,!JAK1,!CDKN1B,42
44971,!JAK1,!APC,41
44972,!JAK1,!PTPN2,43
44973,!JAK1,!RET,43
44974,!JAK1,!DUSP2,44
44975,!JAK1,!ESR1,44
44976,!JAK1,!KDM2B,44
44977,!JAK1,!PDCD1,44
44978,MAFB,None,44
44979,!MAFB,NOTCH1,3
44980,!MAFB,RELN,3
44981,!MAFB,NCOR2,5
44982,!MAFB,CDKN2C,3
44983,!MAFB,FAF1,3
44984,!MAFB,CPS1,3
44985,!MAFB,MPL,3
44986,!MAFB,APC,3
44987,!MAFB,!NCSTN,44
44988,!MAFB,!TGFBR2,44
44989,!MAFB,!ETV6,43
44990,!MAFB,!ETV621,43
44991,!MAFB,!IDH2,43
44992,!MAFB,!MYCN,43
44993,!MAFB,!SMARCB1,44
44994,!MAFB,!STAG2,43
44995,!MAFB,!NOTCH1,41
44996,!MAFB,!RAD50,43
44997,!MAFB,!RELN,41
44998,!MAFB,!ARAF,44
44999,!MAFB,!EZH2,43
45000,!MAFB,!NCOR2,39
45001,!MAFB,!CSF1R,42
45002,!MAFB,!MYD88,44
45003,!MAFB,!P2RY8,44
45004,!MAFB,!TAF1,44
45005,!MAFB,!CDKN2C,41
45006,!MAFB,!CIC,42
45007,!MAFB,!FAF1,41
45008,!MAFB,!IKBKE,43
45009,!MAFB,!BCORL1,43
45010,!MAFB,!KLHL6,43
45011,!MAFB,!PDGFRA,42
45012,!MAFB,!STAT6,42
45013,!MAFB,!CD36,42
45014,!MAFB,!AXIN1,43
45015,!MAFB,!AXIN122,42
45016,!MAFB,!PC,42
45017,!MAFB,!MALT1,44
45018,!MAFB,!MALT123,43
45019,!MAFB,!ARID2,43
45020,!MAFB,!CDK8,43
45021,!MAFB,!CPS1,41
45022,!MAFB,!ERBB3,43
45023,!MAFB,!MPL,41
45024,!MAFB,!PCBP1,43
45025,!MAFB,!XBP1,42
45026,!MAFB,!MUTYH,44
45027,!MAFB,!HIST1H2BK,43
45028,!MAFB,!MAPK1,44
45029,!MAFB,!MAPK124,43
45030,!MAFB,!BRSK1,43
45031,!MAFB,!CRLF2,44
45032,!MAFB,!EP300,42
45033,!MAFB,!TYK2,44
45034,!MAFB,!ZNF703,44
45035,!MAFB,!ZNF70325,44
45036,!MAFB,!FGF10,43
45037,!MAFB,!FGF1026,44
45038,!MAFB,!CUX1,43
45039,!MAFB,!HIST1H1C,44
45040,!MAFB,!PDCD1LG2,44
45041,!MAFB,!ROS1,44
45042,!MAFB,!TSC1,42
45043,!MAFB,!MLH1,43
45044,!MAFB,!ZRSR2,43
45045,!MAFB,!CXCR4,43
45046,!MAFB,!EBF1,43
45047,!MAFB,!EPHA5,42
45048,!MAFB,!SOX10,43
45049,!MAFB,!SPEN,43
45050,!MAFB,!AKT2,43
45051,!MAFB,!AKT3,43
45052,!MAFB,!CD79A,43
45053,!MAFB,!GTSE1,43
45054,!MAFB,!IGF1R,43
45055,!MAFB,!MLL,44
45056,!MAFB,!SMARCA1,44
45057,!MAFB,!BCL6,43
45058,!MAFB,!CD22,44
45059,!MAFB,!HDAC7,43
45060,!MAFB,!JAK2,43
45061,!MAFB,!JAK3,44
45062,!MAFB,!TCF3,43
45063,!MAFB,!ABL1,43
45064,!MAFB,!FGFR1,43
45065,!MAFB,!FLT4,42
45066,!MAFB,!INPP4B,42
45067,!MAFB,!MET,43
45068,!MAFB,!MET27,43
45069,!MAFB,!FGF3,44
45070,!MAFB,!FOXO1,44
45071,!MAFB,!POT1,43
45072,!MAFB,!RAD21,43
45073,!MAFB,!SERP2,44
45074,!MAFB,!SF3B1,44
45075,!MAFB,!SMC1A,44
45076,!MAFB,!MAGED1,44
45077,!MAFB,!LRRK2,43
45078,!MAFB,!TSHR,43
45079,!MAFB,!EMSY,43
45080,!MAFB,!CTNNA1,43
45081,!MAFB,!EED,42
45082,!MAFB,!EPHB1,43
45083,!MAFB,!MIB1,43
45084,!MAFB,!TUSC3,43
45085,!MAFB,!MYC,43
45086,!MAFB,!BRAF,43
45087,!MAFB,!KMT2C,43
45088,!MAFB,!NSD1,43
45089,!MAFB,!SMO,42
45090,!MAFB,!STAT4,43
45091,!MAFB,!ALK,43
45092,!MAFB,!DTX1,44
45093,!MAFB,!BCL7A,43
45094,!MAFB,!ECT2L,42
45095,!MAFB,!FLT1,43
45096,!MAFB,!FOXO3,43
45097,!MAFB,!JAZF1,43
45098,!MAFB,!KDM6A,43
45099,!MAFB,!PBRM1,43
45100,!MAFB,!PBRM128,43
45101,!MAFB,!FANCF,44
45102,!MAFB,!SETBP1,44
45103,!MAFB,!CDKN1B,42
45104,!MAFB,!APC,41
45105,!MAFB,!PTPN2,43
45106,!MAFB,!RET,43
45107,!MAFB,!DUSP2,44
45108,!MAFB,!ESR1,44
45109,!MAFB,!KDM2B,44
45110,!MAFB,!PDCD1,44
45111,NCSTN,None,44
45112,!NCSTN,NOTCH1,3
45113,!NCSTN,RELN,3
45114,!NCSTN,NCOR2,5
45115,!NCSTN,CDKN2C,3
45116,!NCSTN,FAF1,3
45117,!NCSTN,CPS1,3
45118,!NCSTN,MPL,3
45119,!NCSTN,APC,3
45120,!NCSTN,!TGFBR2,44
45121,!NCSTN,!ETV6,43
45122,!NCSTN,!ETV621,43
45123,!NCSTN,!IDH2,43
45124,!NCSTN,!MYCN,43
45125,!NCSTN,!SMARCB1,44
45126,!NCSTN,!STAG2,43
45127,!NCSTN,!NOTCH1,41
45128,!NCSTN,!RAD50,43
45129,!NCSTN,!RELN,41
45130,!NCSTN,!ARAF,44
45131,!NCSTN,!EZH2,43
45132,!NCSTN,!NCOR2,39
45133,!NCSTN,!CSF1R,42
45134,!NCSTN,!MYD88,44
45135,!NCSTN,!P2RY8,44
45136,!NCSTN,!TAF1,44
45137,!NCSTN,!CDKN2C,41
45138,!NCSTN,!CIC,42
45139,!NCSTN,!FAF1,41
45140,!NCSTN,!IKBKE,43
45141,!NCSTN,!BCORL1,43
45142,!NCSTN,!KLHL6,43
45143,!NCSTN,!PDGFRA,42
45144,!NCSTN,!STAT6,42
45145,!NCSTN,!CD36,42
45146,!NCSTN,!AXIN1,43
45147,!NCSTN,!AXIN122,42
45148,!NCSTN,!PC,42
45149,!NCSTN,!MALT1,44
45150,!NCSTN,!MALT123,43
45151,!NCSTN,!ARID2,43
45152,!NCSTN,!CDK8,43
45153,!NCSTN,!CPS1,41
45154,!NCSTN,!ERBB3,43
45155,!NCSTN,!MPL,41
45156,!NCSTN,!PCBP1,43
45157,!NCSTN,!XBP1,42
45158,!NCSTN,!MUTYH,44
45159,!NCSTN,!HIST1H2BK,43
45160,!NCSTN,!MAPK1,44
45161,!NCSTN,!MAPK124,43
45162,!NCSTN,!BRSK1,43
45163,!NCSTN,!CRLF2,44
45164,!NCSTN,!EP300,42
45165,!NCSTN,!TYK2,44
45166,!NCSTN,!ZNF703,44
45167,!NCSTN,!ZNF70325,44
45168,!NCSTN,!FGF10,43
45169,!NCSTN,!FGF1026,44
45170,!NCSTN,!CUX1,43
45171,!NCSTN,!HIST1H1C,44
45172,!NCSTN,!PDCD1LG2,44
45173,!NCSTN,!ROS1,44
45174,!NCSTN,!TSC1,42
45175,!NCSTN,!MLH1,43
45176,!NCSTN,!ZRSR2,43
45177,!NCSTN,!CXCR4,43
45178,!NCSTN,!EBF1,43
45179,!NCSTN,!EPHA5,42
45180,!NCSTN,!SOX10,43
45181,!NCSTN,!SPEN,43
45182,!NCSTN,!AKT2,43
45183,!NCSTN,!AKT3,43
45184,!NCSTN,!CD79A,43
45185,!NCSTN,!GTSE1,43
45186,!NCSTN,!IGF1R,43
45187,!NCSTN,!MLL,44
45188,!NCSTN,!SMARCA1,44
45189,!NCSTN,!BCL6,43
45190,!NCSTN,!CD22,44
45191,!NCSTN,!HDAC7,43
45192,!NCSTN,!JAK2,43
45193,!NCSTN,!JAK3,44
45194,!NCSTN,!TCF3,43
45195,!NCSTN,!ABL1,43
45196,!NCSTN,!FGFR1,43
45197,!NCSTN,!FLT4,42
45198,!NCSTN,!INPP4B,42
45199,!NCSTN,!MET,43
45200,!NCSTN,!MET27,43
45201,!NCSTN,!FGF3,44
45202,!NCSTN,!FOXO1,44
45203,!NCSTN,!POT1,43
45204,!NCSTN,!RAD21,43
45205,!NCSTN,!SERP2,44
45206,!NCSTN,!SF3B1,44
45207,!NCSTN,!SMC1A,44
45208,!NCSTN,!MAGED1,44
45209,!NCSTN,!LRRK2,43
45210,!NCSTN,!TSHR,43
45211,!NCSTN,!EMSY,43
45212,!NCSTN,!CTNNA1,43
45213,!NCSTN,!EED,42
45214,!NCSTN,!EPHB1,43
45215,!NCSTN,!MIB1,43
45216,!NCSTN,!TUSC3,43
45217,!NCSTN,!MYC,43
45218,!NCSTN,!BRAF,43
45219,!NCSTN,!KMT2C,43
45220,!NCSTN,!NSD1,43
45221,!NCSTN,!SMO,42
45222,!NCSTN,!STAT4,43
45223,!NCSTN,!ALK,43
45224,!NCSTN,!DTX1,44
45225,!NCSTN,!BCL7A,43
45226,!NCSTN,!ECT2L,42
45227,!NCSTN,!FLT1,43
45228,!NCSTN,!FOXO3,43
45229,!NCSTN,!JAZF1,43
45230,!NCSTN,!KDM6A,43
45231,!NCSTN,!PBRM1,43
45232,!NCSTN,!PBRM128,43
45233,!NCSTN,!FANCF,44
45234,!NCSTN,!SETBP1,44
45235,!NCSTN,!CDKN1B,42
45236,!NCSTN,!APC,41
45237,!NCSTN,!PTPN2,43
45238,!NCSTN,!RET,43
45239,!NCSTN,!DUSP2,44
45240,!NCSTN,!ESR1,44
45241,!NCSTN,!KDM2B,44
45242,!NCSTN,!PDCD1,44
45243,TGFBR2,None,44
45244,!TGFBR2,NOTCH1,3
45245,!TGFBR2,RELN,3
45246,!TGFBR2,NCOR2,5
45247,!TGFBR2,CDKN2C,3
45248,!TGFBR2,FAF1,3
45249,!TGFBR2,CPS1,3
45250,!TGFBR2,MPL,3
45251,!TGFBR2,APC,3
45252,!TGFBR2,!ETV6,43
45253,!TGFBR2,!ETV621,43
45254,!TGFBR2,!IDH2,43
45255,!TGFBR2,!MYCN,43
45256,!TGFBR2,!SMARCB1,44
45257,!TGFBR2,!STAG2,43
45258,!TGFBR2,!NOTCH1,41
45259,!TGFBR2,!RAD50,43
45260,!TGFBR2,!RELN,41
45261,!TGFBR2,!ARAF,44
45262,!TGFBR2,!EZH2,43
45263,!TGFBR2,!NCOR2,39
45264,!TGFBR2,!CSF1R,42
45265,!TGFBR2,!MYD88,44
45266,!TGFBR2,!P2RY8,44
45267,!TGFBR2,!TAF1,44
45268,!TGFBR2,!CDKN2C,41
45269,!TGFBR2,!CIC,42
45270,!TGFBR2,!FAF1,41
45271,!TGFBR2,!IKBKE,43
45272,!TGFBR2,!BCORL1,43
45273,!TGFBR2,!KLHL6,43
45274,!TGFBR2,!PDGFRA,42
45275,!TGFBR2,!STAT6,42
45276,!TGFBR2,!CD36,42
45277,!TGFBR2,!AXIN1,43
45278,!TGFBR2,!AXIN122,42
45279,!TGFBR2,!PC,42
45280,!TGFBR2,!MALT1,44
45281,!TGFBR2,!MALT123,43
45282,!TGFBR2,!ARID2,43
45283,!TGFBR2,!CDK8,43
45284,!TGFBR2,!CPS1,41
45285,!TGFBR2,!ERBB3,43
45286,!TGFBR2,!MPL,41
45287,!TGFBR2,!PCBP1,43
45288,!TGFBR2,!XBP1,42
45289,!TGFBR2,!MUTYH,44
45290,!TGFBR2,!HIST1H2BK,43
45291,!TGFBR2,!MAPK1,44
45292,!TGFBR2,!MAPK124,43
45293,!TGFBR2,!BRSK1,43
45294,!TGFBR2,!CRLF2,44
45295,!TGFBR2,!EP300,42
45296,!TGFBR2,!TYK2,44
45297,!TGFBR2,!ZNF703,44
45298,!TGFBR2,!ZNF70325,44
45299,!TGFBR2,!FGF10,43
45300,!TGFBR2,!FGF1026,44
45301,!TGFBR2,!CUX1,43
45302,!TGFBR2,!HIST1H1C,44
45303,!TGFBR2,!PDCD1LG2,44
45304,!TGFBR2,!ROS1,44
45305,!TGFBR2,!TSC1,42
45306,!TGFBR2,!MLH1,43
45307,!TGFBR2,!ZRSR2,43
45308,!TGFBR2,!CXCR4,43
45309,!TGFBR2,!EBF1,43
45310,!TGFBR2,!EPHA5,42
45311,!TGFBR2,!SOX10,43
45312,!TGFBR2,!SPEN,43
45313,!TGFBR2,!AKT2,43
45314,!TGFBR2,!AKT3,43
45315,!TGFBR2,!CD79A,43
45316,!TGFBR2,!GTSE1,43
45317,!TGFBR2,!IGF1R,43
45318,!TGFBR2,!MLL,44
45319,!TGFBR2,!SMARCA1,44
45320,!TGFBR2,!BCL6,43
45321,!TGFBR2,!CD22,44
45322,!TGFBR2,!HDAC7,43
45323,!TGFBR2,!JAK2,43
45324,!TGFBR2,!JAK3,44
45325,!TGFBR2,!TCF3,43
45326,!TGFBR2,!ABL1,43
45327,!TGFBR2,!FGFR1,43
45328,!TGFBR2,!FLT4,42
45329,!TGFBR2,!INPP4B,42
45330,!TGFBR2,!MET,43
45331,!TGFBR2,!MET27,43
45332,!TGFBR2,!FGF3,44
45333,!TGFBR2,!FOXO1,44
45334,!TGFBR2,!POT1,43
45335,!TGFBR2,!RAD21,43
45336,!TGFBR2,!SERP2,44
45337,!TGFBR2,!SF3B1,44
45338,!TGFBR2,!SMC1A,44
45339,!TGFBR2,!MAGED1,44
45340,!TGFBR2,!LRRK2,43
45341,!TGFBR2,!TSHR,43
45342,!TGFBR2,!EMSY,43
45343,!TGFBR2,!CTNNA1,43
45344,!TGFBR2,!EED,42
45345,!TGFBR2,!EPHB1,43
45346,!TGFBR2,!MIB1,43
45347,!TGFBR2,!TUSC3,43
45348,!TGFBR2,!MYC,43
45349,!TGFBR2,!BRAF,43
45350,!TGFBR2,!KMT2C,43
45351,!TGFBR2,!NSD1,43
45352,!TGFBR2,!SMO,42
45353,!TGFBR2,!STAT4,43
45354,!TGFBR2,!ALK,43
45355,!TGFBR2,!DTX1,44
45356,!TGFBR2,!BCL7A,43
45357,!TGFBR2,!ECT2L,42
45358,!TGFBR2,!FLT1,43
45359,!TGFBR2,!FOXO3,43
45360,!TGFBR2,!JAZF1,43
45361,!TGFBR2,!KDM6A,43
45362,!TGFBR2,!PBRM1,43
45363,!TGFBR2,!PBRM128,43
45364,!TGFBR2,!FANCF,44
45365,!TGFBR2,!SETBP1,44
45366,!TGFBR2,!CDKN1B,42
45367,!TGFBR2,!APC,41
45368,!TGFBR2,!PTPN2,43
45369,!TGFBR2,!RET,43
45370,!TGFBR2,!DUSP2,44
45371,!TGFBR2,!ESR1,44
45372,!TGFBR2,!KDM2B,44
45373,!TGFBR2,!PDCD1,44
45374,ETV6,None,44
45375,!ETV6,NOTCH1,3
45376,!ETV6,RELN,3
45377,!ETV6,NCOR2,5
45378,!ETV6,CDKN2C,3
45379,!ETV6,FAF1,3
45380,!ETV6,CPS1,3
45381,!ETV6,MPL,3
45382,!ETV6,APC,3
45383,!ETV6,!ETV621,43
45384,!ETV6,!IDH2,43
45385,!ETV6,!MYCN,43
45386,!ETV6,!SMARCB1,44
45387,!ETV6,!STAG2,43
45388,!ETV6,!NOTCH1,41
45389,!ETV6,!RAD50,43
45390,!ETV6,!RELN,41
45391,!ETV6,!ARAF,44
45392,!ETV6,!EZH2,43
45393,!ETV6,!NCOR2,39
45394,!ETV6,!CSF1R,42
45395,!ETV6,!MYD88,44
45396,!ETV6,!P2RY8,44
45397,!ETV6,!TAF1,44
45398,!ETV6,!CDKN2C,41
45399,!ETV6,!CIC,42
45400,!ETV6,!FAF1,41
45401,!ETV6,!IKBKE,43
45402,!ETV6,!BCORL1,43
45403,!ETV6,!KLHL6,43
45404,!ETV6,!PDGFRA,42
45405,!ETV6,!STAT6,42
45406,!ETV6,!CD36,42
45407,!ETV6,!AXIN1,43
45408,!ETV6,!AXIN122,42
45409,!ETV6,!PC,42
45410,!ETV6,!MALT1,44
45411,!ETV6,!MALT123,43
45412,!ETV6,!ARID2,43
45413,!ETV6,!CDK8,43
45414,!ETV6,!CPS1,41
45415,!ETV6,!ERBB3,43
45416,!ETV6,!MPL,41
45417,!ETV6,!PCBP1,43
45418,!ETV6,!XBP1,42
45419,!ETV6,!MUTYH,44
45420,!ETV6,!HIST1H2BK,43
45421,!ETV6,!MAPK1,44
45422,!ETV6,!MAPK124,43
45423,!ETV6,!BRSK1,43
45424,!ETV6,!CRLF2,44
45425,!ETV6,!EP300,42
45426,!ETV6,!TYK2,44
45427,!ETV6,!ZNF703,44
45428,!ETV6,!ZNF70325,44
45429,!ETV6,!FGF10,43
45430,!ETV6,!FGF1026,44
45431,!ETV6,!CUX1,43
45432,!ETV6,!HIST1H1C,44
45433,!ETV6,!PDCD1LG2,44
45434,!ETV6,!ROS1,44
45435,!ETV6,!TSC1,42
45436,!ETV6,!MLH1,43
45437,!ETV6,!ZRSR2,43
45438,!ETV6,!CXCR4,43
45439,!ETV6,!EBF1,43
45440,!ETV6,!EPHA5,42
45441,!ETV6,!SOX10,43
45442,!ETV6,!SPEN,43
45443,!ETV6,!AKT2,43
